Wall time,Step,Value
1768367852.003783,140,0.19993025064468384
1768367855.72583,141,0.20110860466957092
1768367859.460622,142,0.20149599015712738
1768367863.14076,143,0.20285697281360626
1768367866.762115,144,0.20413129031658173
1768367870.375458,145,0.20435062050819397
1768367874.125049,146,0.20426343381404877
1768367877.882426,147,0.20433752238750458
1768367881.586204,148,0.20338930189609528
1768367885.25939,149,0.2019733339548111
1768367888.964885,150,0.2004604935646057
1768367892.700836,151,0.19837835431098938
1768367896.453556,152,0.19652602076530457
1768367900.18568,153,0.19549395143985748
1768367903.913475,154,0.19462263584136963
1768367907.587221,155,0.19400303065776825
1768367911.338194,156,0.19308729469776154
1768367915.037787,157,0.1926766335964203
1768367918.805671,158,0.19200725853443146
1768367922.490943,159,0.1926964521408081
1768367926.197781,160,0.19279012084007263
1768367929.848109,161,0.19244040548801422
1768367933.584459,162,0.19317057728767395
1768367937.307414,163,0.19416186213493347
1768367940.926552,164,0.19378727674484253
1768367944.526197,165,0.19453515112400055
1768367948.257311,166,0.1952148973941803
1768367951.991651,167,0.19606302678585052
1768367955.661312,168,0.1966191828250885
1768367959.414849,169,0.19722475111484528
1768367963.175386,170,0.19714844226837158
1768367966.895237,171,0.19786351919174194
1768367970.648315,172,0.1983213573694229
1768367974.302348,173,0.19871748983860016
1768367977.999944,174,0.19899386167526245
1768367981.79141,175,0.19988857209682465
1768367985.401383,176,0.1996089518070221
1768367989.143494,177,0.200534850358963
1768367992.855542,178,0.20016202330589294
1768367996.540447,179,0.2009870558977127
1768368000.23235,180,0.200672909617424
1768368004.005029,181,0.20137891173362732
1768368007.706818,182,0.2013573795557022
1768368011.458803,183,0.20205149054527283
1768368015.185643,184,0.20185835659503937
1768368018.887582,185,0.20236995816230774
1768368022.578596,186,0.20178045332431793
1768368026.270393,187,0.20217500627040863
1768368029.925482,188,0.2021869570016861
1768368033.623746,189,0.20272578299045563
1768368037.406022,190,0.20270796120166779
1768368041.060308,191,0.20306536555290222
1768368044.716106,192,0.203121155500412
1768368048.408052,193,0.2038435935974121
1768368052.010931,194,0.2035573124885559
1768368055.703504,195,0.2037913203239441
1768368059.376535,196,0.20347332954406738
1768368063.124586,197,0.2030019760131836
1768368066.808631,198,0.20319226384162903
1768368070.474046,199,0.20229363441467285
1768368074.21356,200,0.2016015201807022
1768368077.971701,201,0.20117400586605072
1768368081.653885,202,0.20125296711921692
1768368085.412394,203,0.20026375353336334
1768368089.111804,204,0.19946947693824768
1768368092.810334,205,0.198833167552948
1768368096.56632,206,0.19817385077476501
1768368100.335338,207,0.1965419501066208
1768368104.099964,208,0.19543908536434174
1768368107.831161,209,0.19393028318881989
1768368111.559273,210,0.1920863687992096
1768368115.216492,211,0.19095641374588013
1768368118.960291,212,0.1891077607870102
1768368122.6869,213,0.18701398372650146
1768368126.361143,214,0.18382112681865692
1768368130.089096,215,0.18119260668754578
1768368133.799391,216,0.17836081981658936
1768368137.496924,217,0.1760748326778412
1768368141.196657,218,0.17399992048740387
1768368144.815223,219,0.17208290100097656
1768368148.545675,220,0.17195574939250946
1768368152.246729,221,0.17142543196678162
1768368155.890588,222,0.17045623064041138
1768368159.456211,223,0.16976027190685272
1768368163.173145,224,0.16897982358932495
1768368166.882762,225,0.16806486248970032
1768368170.603502,226,0.16668888926506042
1768368174.232545,227,0.1661580204963684
1768368177.938313,228,0.16614210605621338
1768368181.621574,229,0.16555973887443542
1768368185.310804,230,0.1648745834827423
1768368189.057757,231,0.16456547379493713
1768368192.777547,232,0.16514839231967926
1768368196.497445,233,0.1649351269006729
1768368200.288694,234,0.1644912213087082
1768368204.067797,235,0.16458307206630707
1768368207.659892,236,0.1658271700143814
1768368211.382606,237,0.1662852019071579
1768368215.089277,238,0.165937140583992
1768368218.778868,239,0.1665954440832138
1768368222.475133,240,0.16769516468048096
1768368226.227441,241,0.16823680698871613
1768368229.998783,242,0.1692747324705124
1768368233.681307,243,0.17007388174533844
1768368237.387444,244,0.17026406526565552
1768368241.124118,245,0.17103621363639832
1768368244.819668,246,0.17189013957977295
1768368248.498061,247,0.17236578464508057
1768368252.203779,248,0.17267616093158722
1768368255.90317,249,0.17390960454940796
1768368259.606216,250,0.17508374154567719
1768368263.246927,251,0.1776716262102127
1768368266.924561,252,0.18128442764282227
1768368270.641637,253,0.18458856642246246
1768368274.41806,254,0.18702493607997894
1768368278.170868,255,0.18992841243743896
1768368281.873448,256,0.19230659306049347
1768368285.566243,257,0.19417224824428558
1768368289.288908,258,0.194976344704628
1768368293.046809,259,0.1948002129793167
1768368296.750483,260,0.19543518126010895
1768368300.439956,261,0.19585952162742615
1768368304.19904,262,0.1963442862033844
1768368307.878671,263,0.19712629914283752
1768368311.649028,264,0.19765795767307281
1768368315.434989,265,0.19877400994300842
1768368319.219696,266,0.19937528669834137
1768368322.842015,267,0.20069099962711334
1768368326.506757,268,0.2009507417678833
1768368330.24042,269,0.20196759700775146
1768368333.96608,270,0.2027823030948639
1768368337.66708,271,0.20351319015026093
1768368341.376289,272,0.2043004184961319
1768368345.07698,273,0.2048993557691574
1768368348.792388,274,0.20538745820522308
1768368352.482955,275,0.20604969561100006
1768368356.243128,276,0.20643004775047302
1768368359.967332,277,0.2074371725320816
1768368363.681155,278,0.2077820897102356
1768368367.323612,279,0.20803683996200562
1768368371.020891,280,0.20792020857334137
1768368374.685176,281,0.20819446444511414
1768368378.465667,282,0.20838265120983124
1768368382.205433,283,0.20879057049751282
1768368385.894304,284,0.20928020775318146
1768368389.636092,285,0.20897656679153442
1768368393.317786,286,0.20913174748420715
1768368396.93502,287,0.214150071144104
1768368400.642271,288,0.2242610603570938
1768368404.368802,289,0.23542329668998718
1768368408.064173,290,0.24640829861164093
1768368411.714858,291,0.2557755708694458
1768368415.411129,292,0.2634648382663727
1768368418.993386,293,0.2716788947582245
1768368422.543121,294,0.2787044942378998
1768368426.225113,295,0.28445932269096375
1768368429.996942,296,0.28914064168930054
1768368433.672,297,0.2932882010936737
1768368437.287027,298,0.29890176653862
1768368440.869225,299,0.30409127473831177
1768368444.578134,300,0.31021326780319214
1768368448.387878,301,0.316314160823822
1768368452.051159,302,0.32239237427711487
1768368455.799062,303,0.32947465777397156
1768368459.493561,304,0.33551648259162903
1768368463.216089,305,0.3412250578403473
1768368466.807647,306,0.3465762436389923
1768368470.538215,307,0.35097095370292664
1768368474.310487,308,0.3536975383758545
1768368477.889763,309,0.3554237484931946
1768368481.507938,310,0.3580652177333832
1768368485.127562,311,0.3589862883090973
1768368488.807837,312,0.3602581024169922
1768368492.521224,313,0.3604375720024109
1768368496.235522,314,0.3601255416870117
1768368499.945679,315,0.3601455092430115
1768368503.727151,316,0.3596042990684509
1768368507.451822,317,0.3585836589336395
1768368511.06449,318,0.3576682507991791
1768368514.809513,319,0.35813191533088684
1768368518.476258,320,0.3570881485939026
1768368522.222166,321,0.3551594913005829
1768368525.979958,322,0.3538162410259247
1768368529.70722,323,0.3550201952457428
1768368533.390132,324,0.3535875678062439
1768368537.14662,325,0.3511601686477661
1768368540.872251,326,0.3507086932659149
1768368544.622037,327,0.3502696454524994
1768368548.323358,328,0.348639577627182
1768368552.029894,329,0.3482058644294739
1768368555.707317,330,0.3489438593387604
1768368559.365911,331,0.3474512994289398
1768368563.164909,332,0.34713107347488403
1768368566.890475,333,0.34554141759872437
1768368570.647527,334,0.3439333438873291
1768368574.380376,335,0.3452121913433075
1768368578.096349,336,0.3431081175804138
1768368581.716378,337,0.34152621030807495
1768368585.436411,338,0.3424067497253418
1768368589.130474,339,0.342964231967926
1768368592.820963,340,0.34227171540260315
1768368596.554778,341,0.339726060628891
1768368600.298006,342,0.3411191701889038
1768368603.879862,343,0.3391699492931366
1768368607.456908,344,0.3399987816810608
1768368611.141425,345,0.34011703729629517
1768368614.815341,346,0.34011977910995483
1768368618.511219,347,0.33835867047309875
1768368622.16128,348,0.3396935760974884
1768368625.891469,349,0.3386816084384918
1768368629.51834,350,0.336304247379303
1768368633.206392,351,0.33660951256752014
1768368636.833471,352,0.3366914391517639
1768368640.543418,353,0.336175799369812
1768368644.205797,354,0.33450400829315186
1768368647.981129,355,0.3353644907474518
1768368651.644895,356,0.3347318172454834
1768368655.312612,357,0.3341479003429413
1768368659.055565,358,0.332114040851593
1768368662.804508,359,0.33312222361564636
1768368666.546454,360,0.332029789686203
1768368670.260837,361,0.33074134588241577
1768368673.986002,362,0.3299199044704437
1768368677.732826,363,0.3302120566368103
1768368681.473746,364,0.32810136675834656
1768368685.212227,365,0.32921040058135986
1768368688.942827,366,0.3274587392807007
1768368692.694082,367,0.3281767964363098
1768368696.457918,368,0.3281168043613434
1768368700.118673,369,0.32613638043403625
1768368703.795205,370,0.3255188465118408
1768368707.532466,371,0.32497474551200867
1768368711.265989,372,0.3234507143497467
1768368714.990676,373,0.3221980035305023
1768368718.684872,374,0.32098299264907837
1768368722.366358,375,0.3218276798725128
1768368726.051969,376,0.3193216025829315
1768368729.773821,377,0.31691983342170715
1768368733.318803,378,0.3176408112049103
1768368737.011568,379,0.3135698735713959
1768368740.731787,380,0.3116869330406189
1768368744.455267,381,0.31136006116867065
1768368748.127088,382,0.308993399143219
1768368751.824734,383,0.30730459094047546
1768368755.556069,384,0.30404525995254517
1768368759.334196,385,0.3023768365383148
1768368763.098879,386,0.30048513412475586
1768368766.816052,387,0.29930195212364197
1768368770.533128,388,0.2945263981819153
1768368774.226312,389,0.2908304035663605
1768368777.840121,390,0.28929391503334045
1768368781.578948,391,0.2888212203979492
1768368785.248381,392,0.28563347458839417
1768368788.923747,393,0.2830667495727539
1768368792.68981,394,0.279811292886734
1768368796.28573,395,0.2787977159023285
1768368799.866602,396,0.27792567014694214
1768368803.58556,397,0.27741187810897827
1768368807.327078,398,0.27723443508148193
1768368811.071026,399,0.2745465040206909
1768368814.80186,400,0.2735585868358612
1768368818.48944,401,0.27367666363716125
1768368822.114942,402,0.2724083662033081
1768368825.827338,403,0.2723671793937683
1768368829.458718,404,0.27543091773986816
1768368833.210463,405,0.27749791741371155
1768368836.920964,406,0.2779875099658966
1768368840.700121,407,0.2803322970867157
1768368844.47185,408,0.28276151418685913
1768368848.210073,409,0.28570112586021423
1768368851.936252,410,0.2848985195159912
1768368855.679984,411,0.28702476620674133
1768368859.449913,412,0.2870127856731415
1768368863.209125,413,0.2858605980873108
1768368866.983784,414,0.28483837842941284
1768368870.723835,415,0.28534647822380066
1768368874.445483,416,0.2843157649040222
1768368878.202328,417,0.2833464443683624
1768368881.979212,418,0.2823362946510315
1768368885.758739,419,0.28162726759910583
1768368889.426774,420,0.28088849782943726
1768368893.133968,421,0.2789722681045532
1768368896.883574,422,0.2768930196762085
1768368900.572351,423,0.27832290530204773
1768368904.285486,424,0.2785613536834717
1768368908.039518,425,0.27923962473869324
1768368911.774782,426,0.2802002727985382
1768368915.524349,427,0.2811087965965271
1768368919.23325,428,0.2814982831478119
1768368922.940757,429,0.2807959020137787
1768368926.696879,430,0.2804328501224518
1768368930.388094,431,0.27858513593673706
1768368934.077918,432,0.28124189376831055
1768368937.772548,433,0.28131717443466187
1768368941.485616,434,0.2826228737831116
1768368945.266264,435,0.28514769673347473
1768368948.982392,436,0.28485310077667236
1768368952.714992,437,0.2876927852630615
1768368956.399116,438,0.29056495428085327
1768368960.052264,439,0.29250675439834595
1768368963.739842,440,0.2937942147254944
1768368967.464918,441,0.2962888181209564
1768368971.221034,442,0.2980836033821106
1768368974.950469,443,0.3022715747356415
1768368978.680104,444,0.30384302139282227
1768368982.366702,445,0.3050619065761566
1768368986.128157,446,0.3056112229824066
1768368989.843775,447,0.30560997128486633
1768368993.607422,448,0.3058604896068573
1768368997.372853,449,0.30679646134376526
1768369001.098431,450,0.3079608678817749
1768369004.807343,451,0.30717793107032776
1768369008.526356,452,0.3074040412902832
1768369012.313315,453,0.3075530230998993
1768369016.025157,454,0.3081086575984955
1768369019.687428,455,0.3084670901298523
1768369023.439124,456,0.3089100420475006
1768369027.189647,457,0.3070252537727356
1768369030.957474,458,0.30914896726608276
1768369034.68145,459,0.30923402309417725
1768369038.438629,460,0.3147234320640564
1768369042.248329,461,0.3180418312549591
1768369045.925971,462,0.3103865385055542
1768369049.607804,463,0.30240797996520996
1768369053.380684,464,0.281851589679718
1768369057.063051,465,0.27661219239234924
1768369060.736498,466,0.28272154927253723
1768369064.460547,467,0.29027900099754333
1768369068.185667,468,0.2998315095901489
1768369071.916871,469,0.30622559785842896
1768369075.647745,470,0.304304301738739
1768369079.38643,471,0.304169237613678
1768369083.077949,472,0.30166491866111755
1768369086.773626,473,0.30067434906959534
1768369090.448058,474,0.30520638823509216
1768369094.196707,475,0.3109099268913269
1768369097.903017,476,0.31868597865104675
1768369101.491767,477,0.3222247064113617
1768369105.141162,478,0.3206592798233032
1768369108.835693,479,0.32155147194862366
1768369112.453696,480,0.32219552993774414
1768369116.0998,481,0.32355910539627075
1768369119.876659,482,0.3249603509902954
1768369123.540435,483,0.3216472268104553
1768369127.196097,484,0.31908097863197327
1768369130.893676,485,0.3172513544559479
1768369134.594224,486,0.3134298026561737
1768369138.343397,487,0.30895376205444336
1768369141.926419,488,0.30184730887413025
1768369145.580166,489,0.29372113943099976
1768369149.2655,490,0.2854914963245392
1768369152.965553,491,0.28658637404441833
1768369156.646344,492,0.2796395421028137
1768369160.333862,493,0.2798846960067749
1768369164.018732,494,0.28678011894226074
1768369167.650498,495,0.2958550751209259
1768369171.416296,496,0.30832919478416443
1768369175.126181,497,0.32165974378585815
1768369178.875907,498,0.33244672417640686
1768369182.641709,499,0.3195630609989166
1768369186.360258,500,0.2993803024291992
1768369190.074983,501,0.2899297773838043
1768369193.824947,502,0.2739652395248413
1768369197.541269,503,0.2673799693584442
1768369201.187939,504,0.2783893644809723
1768369204.835889,505,0.28631895780563354
1768369208.533643,506,0.296141654253006
1768369212.238258,507,0.30062800645828247
1768369215.966726,508,0.3042202293872833
1768369219.716977,509,0.3052476942539215
1768369223.473118,510,0.3062991797924042
1768369227.243384,511,0.305874228477478
1768369230.956866,512,0.3061729967594147
1768369234.617315,513,0.30593129992485046
1768369238.246679,514,0.3038543164730072
1768369241.967089,515,0.3004743158817291
1768369245.649276,516,0.2997300922870636
1768369249.295022,517,0.298939973115921
1768369253.005141,518,0.2967136800289154
1768369256.736963,519,0.2958555519580841
1768369260.436106,520,0.2934005558490753
1768369264.047786,521,0.29135388135910034
1768369267.757664,522,0.286869615316391
1768369271.467193,523,0.2829171419143677
1768369275.175337,524,0.2761891782283783
1768369279.00602,525,0.2721041440963745
1768369282.793764,526,0.2646061182022095
1768369286.47299,527,0.2603321373462677
1768369290.124771,528,0.2558160126209259
1768369293.859933,529,0.2516288757324219
1768369297.590919,530,0.2500908374786377
1768369301.265508,531,0.2486187070608139
1768369304.969225,532,0.24854597449302673
1768369308.582946,533,0.2447797656059265
1768369312.255655,534,0.24299918115139008
1768369315.899262,535,0.24233530461788177
1768369319.63091,536,0.24327422678470612
1768369323.402144,537,0.24311478435993195
1768369327.065239,538,0.2413477599620819
1768369330.803727,539,0.2406073957681656
1768369334.500179,540,0.24045613408088684
1768369338.2396,541,0.2415502518415451
1768369341.885253,542,0.2410467565059662
1768369345.644947,543,0.24027493596076965
1768369349.34136,544,0.23930104076862335
1768369352.984835,545,0.23975752294063568
1768369356.601176,546,0.24298062920570374
1768369360.320257,547,0.24711352586746216
1768369364.094073,548,0.25253134965896606
1768369367.716986,549,0.26159632205963135
1768369371.294178,550,0.2679372727870941
1768369375.05548,551,0.27375391125679016
1768369378.717185,552,0.2758655846118927
1768369382.438351,553,0.2764371633529663
1768369386.185789,554,0.2752475142478943
1768369389.917677,555,0.27300509810447693
1768369393.621474,556,0.2716553509235382
1768369397.300609,557,0.26969778537750244
1768369401.015201,558,0.2676186263561249
1768369404.798907,559,0.26566895842552185
1768369408.56116,560,0.2652580440044403
1768369412.289144,561,0.2631852924823761
1768369416.054844,562,0.26225635409355164
1768369419.789533,563,0.2598635256290436
1768369423.496154,564,0.2586628794670105
1768369427.195732,565,0.2590612471103668
1768369430.851988,566,0.25780531764030457
1768369434.629821,567,0.25566399097442627
1768369438.396791,568,0.2547220289707184
1768369442.132464,569,0.25328534841537476
1768369445.85606,570,0.2525236904621124
1768369449.556551,571,0.2512432634830475
1768369453.205389,572,0.2491699606180191
1768369456.954236,573,0.24724605679512024
1768369460.640071,574,0.24457897245883942
1768369464.377762,575,0.24042879045009613
1768369468.084917,576,0.2383829951286316
1768369471.885783,577,0.23855111002922058
1768369475.581063,578,0.2373017817735672
1768369479.251856,579,0.23591330647468567
1768369483.021042,580,0.236195906996727
1768369486.765976,581,0.23594115674495697
1768369490.486996,582,0.23648494482040405
1768369494.21085,583,0.2367887794971466
1768369497.897039,584,0.2373272329568863
1768369501.574476,585,0.2371952384710312
1768369505.370575,586,0.23545147478580475
1768369509.124422,587,0.23336158692836761
1768369512.716552,588,0.23184868693351746
1768369516.472857,589,0.23239083588123322
1768369520.261062,590,0.23272158205509186
1768369524.063609,591,0.23374402523040771
1768369527.79138,592,0.23435530066490173
1768369531.536846,593,0.2344370186328888
1768369535.183044,594,0.23517721891403198
1768369538.941061,595,0.2350255697965622
1768369542.735693,596,0.23587939143180847
1768369546.448049,597,0.2356232851743698
1768369550.187967,598,0.23618555068969727
1768369553.895179,599,0.23696431517601013
1768369557.635483,600,0.23723658919334412
1768369561.38453,601,0.23691657185554504
1768369565.077525,602,0.2366720587015152
1768369568.690293,603,0.23660819232463837
1768369572.440354,604,0.2365688681602478
1768369576.152202,605,0.2377048134803772
1768369579.900027,606,0.23784393072128296
1768369583.638494,607,0.23773232102394104
1768369587.253197,608,0.2384215146303177
1768369590.976951,609,0.24225521087646484
1768369594.69738,610,0.24674084782600403
1768369598.408137,611,0.2526876628398895
1768369602.085123,612,0.2626097500324249
1768369605.828908,613,0.2717393934726715
1768369609.537635,614,0.2791184186935425
1768369613.262703,615,0.28109827637672424
1768369616.955151,616,0.28005632758140564
1768369620.70765,617,0.27878284454345703
1768369624.460609,618,0.2751641869544983
1768369628.209759,619,0.27207237482070923
1768369631.849358,620,0.2655002474784851
1768369635.455475,621,0.26289620995521545
1768369639.145317,622,0.2579619288444519
1768369642.867522,623,0.25189194083213806
1768369646.603412,624,0.2582344114780426
1768369650.285006,625,0.2647915184497833
1768369653.933524,626,0.26873987913131714
1768369657.641337,627,0.26412856578826904
1768369661.337748,628,0.26898863911628723
1768369665.071697,629,0.2696570158004761
1768369668.734525,630,0.2691039443016052
1768369672.518312,631,0.26591944694519043
1768369676.265136,632,0.2647177278995514
1768369679.919867,633,0.2619062066078186
1768369683.669466,634,0.2589476406574249
1768369687.367804,635,0.25458890199661255
1768369691.105152,636,0.24971628189086914
1768369694.827799,637,0.2451978176832199
1768369698.604123,638,0.2409762442111969
1768369702.302659,639,0.23522593080997467
1768369706.031847,640,0.23095625638961792
1768369709.728085,641,0.22791939973831177
1768369713.479819,642,0.22527559101581573
1768369717.192166,643,0.22463881969451904
1768369720.953743,644,0.22484397888183594
1768369724.660185,645,0.22595421969890594
1768369728.391659,646,0.2267698496580124
1768369732.057233,647,0.22867389023303986
1768369735.847351,648,0.22912512719631195
1768369739.520861,649,0.23091979324817657
1768369743.197496,650,0.23495078086853027
1768369746.935709,651,0.2387358397245407
1768369750.627192,652,0.240797221660614
1768369754.338989,653,0.24566011130809784
1768369758.061314,654,0.2500624656677246
1768369761.847176,655,0.2572905123233795
1768369765.684162,656,0.26334547996520996
1768369769.463001,657,0.27300578355789185
1768369773.203683,658,0.27840104699134827
1768369776.850511,659,0.2874428629875183
1768369780.570463,660,0.2926204800605774
1768369784.335701,661,0.2949715852737427
1768369788.074781,662,0.2977066934108734
1768369791.800655,663,0.30048444867134094
1768369795.47323,664,0.30293041467666626
1768369799.209016,665,0.30461233854293823
1768369802.918197,666,0.30822721123695374
1768369806.599591,667,0.3112865090370178
1768369810.371793,668,0.31323057413101196
1768369814.064338,669,0.3157612383365631
1768369817.781292,670,0.3176839053630829
1768369821.512859,671,0.3199436366558075
1768369825.191905,672,0.32278457283973694
1768369828.943478,673,0.32476508617401123
1768369832.588311,674,0.32566940784454346
1768369836.226682,675,0.330086350440979
1768369839.905221,676,0.3260539472103119
1768369843.656655,677,0.3208653926849365
1768369847.371998,678,0.31739383935928345
1768369851.126477,679,0.31056493520736694
1768369854.836771,680,0.29630815982818604
1768369858.562545,681,0.2889848053455353
1768369862.29814,682,0.2869533896446228
1768369865.9241,683,0.2835054099559784
1768369869.630818,684,0.29490387439727783
1768369873.368975,685,0.2991255819797516
1768369877.017563,686,0.30299344658851624
1768369880.721896,687,0.3012412190437317
1768369884.314222,688,0.3020455241203308
1768369888.03681,689,0.303449422121048
1768369891.769163,690,0.30344662070274353
1768369895.497307,691,0.2990739643573761
1768369899.234708,692,0.29900050163269043
1768369902.948042,693,0.29713037610054016
1768369906.704562,694,0.2961427867412567
1768369910.413125,695,0.2944851815700531
1768369914.207405,696,0.2932122051715851
1768369917.891041,697,0.29149362444877625
1768369921.620212,698,0.28978151082992554
1768369925.277397,699,0.28775665163993835
1768369928.93638,700,0.287039190530777
1768369937.275138,701,0.28599247336387634
1768369941.398273,702,0.28458845615386963
1768369945.088918,703,0.28341472148895264
1768369948.822596,704,0.2817268371582031
1768369952.55441,705,0.2812824249267578
1768369956.266413,706,0.2801268398761749
1768369959.991747,707,0.27876824140548706
1768369963.745679,708,0.2780238687992096
1768369967.49578,709,0.2784327268600464
1768369971.217402,710,0.27673572301864624
1768369974.929462,711,0.27563855051994324
1768369978.713962,712,0.2747544050216675
1768369982.424006,713,0.27453547716140747
1768369986.141234,714,0.2739790976047516
1768369989.771838,715,0.27409282326698303
1768369993.436673,716,0.2742690145969391
1768369997.097157,717,0.2727455496788025
1768370000.82463,718,0.2727706730365753
1768370004.442814,719,0.27289557456970215
1768370008.200843,720,0.27179771661758423
1768370011.835888,721,0.2720398008823395
1768370015.463262,722,0.2718185782432556
1768370019.175076,723,0.27143827080726624
1768370022.902968,724,0.27077534794807434
1768370026.666544,725,0.27058011293411255
1768370030.400807,726,0.27049481868743896
1768370034.141568,727,0.26945942640304565
1768370037.739656,728,0.27033382654190063
1768370041.445141,729,0.27033519744873047
1768370045.146627,730,0.2693744897842407
1768370048.862378,731,0.27028951048851013
1768370052.577241,732,0.269021600484848
1768370056.325115,733,0.2688194513320923
1768370060.089641,734,0.26899468898773193
1768370063.783268,735,0.26923099160194397
